trial_id,dataset,value,dim_factor,metric,learn_rate,reg_factor,reg_bias,omega,xT,xC,tau_mode,with_bias,with_outcome,only_treated,CPrec_10,CPrec_100,CDCG_100,CDCG
10,CO,0.7648729190126402,82,upper_bound_sigmoid,0.0005981451484293291,1.0813037901329383e-05,0.0001662471465682256,0.01836214884697252,0.010481619090103724,0.0013693274358864208,ips,True,True,False,0.015894326548289303,0.00750974447812906,0.1921062859991231,0.7648729190126402
11,CO,0.746050529890122,80,upper_bound_sigmoid,0.0003811204001408694,1.0963039741580777e-05,0.0001416507049239105,0.013977433721327516,0.01153097503732329,0.002685651425869774,ips,True,True,False,0.01108705067128627,0.006769164140320485,0.1620773134775126,0.746050529890122
12,CO,0.7688982099355771,80,upper_bound_sigmoid,0.000856485011497405,1.0389545981473572e-05,0.00015857213009771827,0.05139087041680622,0.010951045184772959,0.005647704436256982,ips,True,True,False,0.013252490255521871,0.008388912949328713,0.20434428865858076,0.7688982099355771
13,CO,0.765110609321212,105,upper_bound_sigmoid,0.0008208161312761261,4.118082149551078e-05,0.00033181051147272575,0.061121939861357395,0.01708416376222297,0.037213356323070323,ips,True,True,False,0.01411866608921611,0.007765266349068861,0.1947626970176544,0.765110609321212
14,CO,0.7899215352053951,104,upper_bound_sigmoid,0.004279272796277887,8.637505834565753e-05,8.614996713290712e-05,0.04842819660109086,0.02883717683951649,0.013142910995253377,ips,True,True,False,0.017280207882200086,0.011030749242096146,0.2540039116210416,0.7899215352053951
15,CO,0.7633696804822041,110,upper_bound_sigmoid,0.0016611553429284748,9.773528060778409e-05,0.00027648084020746096,0.09353889016713324,0.03121047143741954,0.010224910035790324,ips,True,True,False,0.014638371589432654,0.008111736682546557,0.1946359106276775,0.7633696804822041
16,CO,0.7573814860749193,199,upper_bound_sigmoid,0.006191934072596144,2.108406560069003e-05,8.917081537753562e-05,0.09033018477038775,0.02918930892994752,0.010553631212369786,ips,True,True,False,0.011390212213079256,0.009657860545690775,0.2076652353699526,0.7573814860749193
17,CO,0.6848532634281844,91,upper_bound_sigmoid,0.0007119161173966363,0.0005669183046201422,0.00034190841566074723,0.04230200930263145,0.038320784192369915,0.008455781991789138,ips,True,True,False,0.00017323516673884798,0.0036552620181896926,0.06384510322369354,0.6848532634281844
18,CO,0.7619429509246678,116,upper_bound_sigmoid,0.0021136764873131986,2.3424642499448323e-05,7.168381149200983e-05,0.04739623703520106,0.027706776883434453,0.022734349556042522,ips,True,True,False,0.01169337375487224,0.009047206582936337,0.20673799952890007,0.7619429509246678
19,CO,0.7670132030302036,156,upper_bound_sigmoid,0.0011261443297189038,0.00011499061417989318,1.4624391650936826e-05,0.0834919930902208,0.04622066995581335,0.006614280974655975,ips,True,True,False,0.01619748809008229,0.00754439151147683,0.19354087332015335,0.7670132030302036
20,CO,0.7423135162123186,239,upper_bound_log,0.006312693127080349,0.00047379328915470026,0.00010469616556839325,0.03534681082987301,0.017391185847521338,0.015052340676509408,ips,True,True,False,0.013555651797314855,0.007275877003031616,0.174225277519949,0.7423135162123186
21,CO,0.7533987573086873,98,upper_bound_sigmoid,0.0037748249123452154,5.985543148437229e-05,6.475861058141168e-05,0.05257111841601551,0.014948151533908067,0.026515278859601407,ips,True,True,False,0.005716760502381984,0.011104374187960156,0.21893154808021698,0.7533987573086873
22,CO,0.7632426885068312,101,upper_bound_sigmoid,0.005439908285418172,5.793903860099412e-05,0.00010765045908942425,0.0322706319363258,0.013670810965436386,0.038260173820171356,ips,True,True,False,0.007665656128194023,0.011325249025552188,0.23058829821979437,0.7632426885068312
