trial_id,dataset,value,dim_factor,metric,learn_rate,reg_factor,reg_bias,omega,xT,xC,tau_mode,with_bias,with_outcome,only_treated,CPrec_10,CPrec_100,CDCG_100,CDCG
15,CP,0.8788580616499762,83,upper_bound_sigmoid,0.005786140992485693,3.0004656481545336e-05,0.00020927370326435514,0.0420253337990779,0.024321479083185382,0.0025703482622758,ips,True,True,False,0.027241229969683846,0.016964053702901688,0.41008464002337,0.8788580616499762
16,CP,1.020250366568567,180,upper_bound_log,0.001373008148942232,0.0006176886567813164,2.4553907067383888e-05,0.08315245059319541,0.04122199867830206,0.023098818539062368,ips,True,True,False,0.0516240796881767,0.023044608055435255,0.596830039584355,1.020250366568567
17,CP,1.1075385020664559,231,upper_bound_log,0.01696353238866735,9.095310283630074e-05,0.00017011465737148165,0.038680968048944726,0.049726014341378875,0.03805124663794696,ips,True,True,False,0.07340840190558684,0.025361628410567345,0.7186032111389781,1.1075385020664559
18,CP,1.094487136074999,104,upper_bound_hinge,0.005089975215738419,2.590262834996896e-05,4.629791781967238e-05,0.06804261101836623,0.05935076277600215,0.010278399250803615,ips,True,True,False,0.06556951061065397,0.02484625378951927,0.6981044278132575,1.094487136074999
19,CP,0.9138446090755808,212,upper_bound_sigmoid,0.012743647366175115,1.0489364484759598e-05,1.7564973093398676e-05,0.09376827871476642,0.025640712203244855,0.022853164933190586,ips,True,True,False,0.03884798614118666,0.016110870506712862,0.43312237009186444,0.9138446090755808
20,CP,1.0366244195607244,165,upper_bound_log,0.002912523905432108,0.0010662437298161287,6.218391544556677e-05,0.0288590965584607,0.010978477278494249,0.05256992206930872,ips,True,True,False,0.04603724556084885,0.021398873971416196,0.588119484170023,1.0366244195607244
21,CP,1.1310103482348923,88,upper_bound_log,0.005490520050441953,4.969026273186931e-05,3.063172021335712e-05,0.05951197013722839,0.04762274370702188,0.008916648779611853,ips,True,True,False,0.0696838458207016,0.02429623213512343,0.7257450415671093,1.1310103482348923
22,CP,1.1783792348367306,123,upper_bound_log,0.006771273860812537,0.0001189784022852814,3.2466835455858903e-05,0.02765559123363246,0.043471640744291794,0.010785758531788274,ips,True,True,False,0.07999133824166306,0.02566478995236033,0.792281578695638,1.1783792348367306
23,CP,1.1830143264872275,130,upper_bound_log,0.007753376824387893,0.0001347191812770955,4.560418382048223e-05,0.024530656316645073,0.04065718450744181,0.006759370284945707,ips,True,True,False,0.08033780857514075,0.025218709398007796,0.790627170921368,1.1830143264872275
24,CP,1.1606608389257262,111,upper_bound_log,0.006777516573523148,0.00013498895761661486,5.981200724313174e-05,0.03662046736620776,0.039707187183501316,0.006914567169317833,ips,True,True,False,0.07574707665656129,0.025036812472932005,0.7662546945547828,1.1606608389257262
